,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,id,docket_id
136694,0.0010205910541365027,0.001020745794689601,0.0010204323079415194,0.001020424072459773,0.0010204113710887014,0.0010205029581108844,0.0010205692625813894,0.0010204875274997937,0.0010205989054467342,0.9908152367460451,090000648408b9a6,FNS-2019-0001
142244,0.0025641183398408566,0.0025641466700893722,0.0025641760674793724,0.0025641648493489127,0.0025641025832689453,0.002564306958582117,0.8691223417890046,0.00256478507130873,0.11036371306935594,0.0025641446017211802,0900006483f3d922,FNS-2018-0037
7598,0.0076939164945459375,0.007693399648243689,0.007692474661273635,0.007692446767684658,0.007692390548580815,0.0076927363192421175,0.9307626886694953,0.0076927787670651206,0.007693956974783168,0.007693211149085647,090000648410614c,FNS-2018-0037
85128,0.0031256731655109433,0.0031257652399938485,0.003125384750240578,0.003125094756318896,0.00312590492712548,0.0031251168380825997,0.971869656911197,0.0031256649070567624,0.003126374355453568,0.0031253641490202677,09000064844947e8,FNS-2019-0007
127125,0.001041873947954964,0.0010420299551733795,0.0010416918363848479,0.001041683251792369,0.0010416712741893462,0.0010417654853432429,0.001041787157274133,0.0010417248775074922,0.001041861589508016,0.9906239106248722,0900006484062a2f,FNS-2019-0001
40901,0.0008406172126584219,0.0008406700487425133,0.000840625667001242,0.0008403498365614583,0.0008403688277643046,0.0008404109512629262,0.06468522191078356,0.0008404103214670781,0.9285908702119998,0.0008404550117585906,09000064843e3d30,FNS-2019-0007
124995,0.001053352362139824,0.001053075630866034,0.0010526815623713975,0.0010527196403891895,0.0010528380540114175,0.09980270796428313,0.7458473452670084,0.07341404537364947,0.0746184332329602,0.0010528009123211889,09000064849cd795,FNS-2020-0038
6156,0.009091109552632811,0.00909148463070778,0.009091461754298464,0.009091843240602651,0.00909090921365768,0.009091473763976655,0.9181755353658628,0.009091301309879283,0.00909153502164885,0.009093346146732921,09000064840fca70,FNS-2018-0037
114058,0.9921732194997565,0.0008696264782276369,0.0008696993216986861,0.00086957141347463,0.0008695750606527057,0.0008696985846015669,0.0008695936973704326,0.0008696336521408694,0.000869638639049805,0.0008697436530271514,09000064847d8c9e,FNS-2020-0015
4817,0.05000000000025423,0.05000000000040538,0.0500000000069499,0.05000000001206445,0.5499999999764372,0.05000000000080351,0.0500000000005276,0.0500000000020727,0.050000000000226356,0.050000000000258636,09000064841ae364,FNS-2018-0037
9444,0.0016129332851925584,0.0016130558484782022,0.0016129358070498606,0.0016138255101911163,0.0016129491962215247,0.0016132484039491108,0.9854817964228553,0.0016130394512021279,0.001613123950679272,0.001613092124181,09000064840fd113,FNS-2018-0037
39350,0.005882831094009768,0.005886840612253569,0.00588237072876635,0.005883119522639463,0.005882612181697893,0.005882757442500338,0.9470456569588206,0.0058857632809367014,0.00588409616983507,0.005883952008540312,09000064843d71ae,FNS-2019-0007
106040,0.0007520039520902766,0.9932327241174406,0.0007518955333926641,0.0007518860983549536,0.0007518875796008378,0.0007519171996202849,0.0007518991980595514,0.0007519060094263214,0.0007519424289081638,0.0007519378831064514,09000064847c9787,FNS-2020-0015
25493,0.9897722026976213,0.0011365464930189605,0.0011363971159108715,0.0011363730008585552,0.0011363790333886747,0.001136413594762591,0.0011363905363207657,0.0011364036111839524,0.0011364548319973094,0.0011364390849370487,09000064843a061f,FNS-2019-0001
19983,0.9897721579999329,0.0011365498806277484,0.0011363971190691915,0.001136373006300474,0.0011363917674247553,0.0011364135951654523,0.0011363932613797955,0.0011364180189868932,0.0011364654647977107,0.0011364398863150558,09000064843a2723,FNS-2019-0001
141813,0.00044252306882012105,0.0004425401902114737,0.0004425297437168367,0.00044255675982976414,0.00044249396261441295,0.024265002576718417,0.9721944550433723,0.00044264592181522395,0.0004426334358091624,0.0004426192970922655,0900006483e8a1c1,FNS-2018-0037
15177,0.9773236051290336,0.001149630391430819,0.013479866976784247,0.0011498252036319045,0.0011494404622387478,0.0011495616569496137,0.0011495711146633583,0.0011494708211877446,0.0011495247566449308,0.0011495034874348588,090000648439a1cc,FNS-2019-0001
85074,0.00714334943241822,0.007143332178838236,0.007142857168831343,0.007143815175499918,0.007143912111012145,0.007143009441330134,0.7164630057218714,0.007146817430155582,0.22638662838209733,0.007143272957945779,09000064844949ec,FNS-2019-0007
69729,0.0009260221445564477,0.0009259975390779216,0.0009259463815125829,0.0009259503286323034,0.0009259264801566823,0.0009259698704072244,0.0009259579360219569,0.0009260162341110532,0.9916662254517542,0.000925987633769604,09000064843f3ef7,FNS-2019-0007
65278,0.0009346712114339627,0.000934663113091306,0.0009346002848473435,0.0009345829701745419,0.0009345805310406386,0.0009346242152870191,0.000934611606833552,0.0009346870633539266,0.9915883379312169,0.000934641072720756,09000064843e6ef5,FNS-2019-0007
34294,0.038934964853781416,0.00045463634540249747,0.017643227425222015,0.0004545637090196229,0.00045473293306504885,0.021667626767726322,0.16314122130610131,0.0004545796433826231,0.00045460766361306114,0.756339839352686,09000064843c7658,FNS-2019-0001
18367,0.9897721074537514,0.0011366003599870152,0.00113639713328059,0.0011363730299469386,0.0011363790678047038,0.0011364135977426624,0.00113640185160474,0.0011364036169916167,0.0011364809463499347,0.001136442942540432,09000064843a0961,FNS-2019-0001
1995,0.008340827487384992,0.00833999422295761,0.008334912844249776,0.5392629460804186,0.008333333482203248,0.008335225259079176,0.39403964282817433,0.00833333335502132,0.008340982930296965,0.008338801510213979,09000064841e0dfa,FNS-2019-0013
36226,0.989654619900313,0.0011496124156395598,0.0011494595539803896,0.0011494348814642876,0.0011494403593881822,0.0011494764113535953,0.0011494544466275774,0.0011494794153898355,0.0011495213719155198,0.0011495012439279699,09000064843abd13,FNS-2019-0001
83561,0.0007752876935685005,0.0007752626344600984,0.0007752333883629469,0.0007751999063896852,0.0007751980560517637,0.0007753171738394836,0.000775224523987247,0.0007752410771936492,0.000775241396322667,0.9930227941498241,09000064844b499e,FNS-2019-0001
40404,0.0009434902448118299,0.0009434656797656575,0.0009434174727164949,0.0009433985798269651,0.0009433963133855665,0.0009434418572611247,0.0009434289871614207,0.0009434902720374292,0.9915090101899542,0.0009434604030793416,09000064843dab85,FNS-2019-0007
118966,0.8728591751703066,0.11905842561564006,0.0010102353612769707,0.001010189093881264,0.0010101319948767247,0.0010105125986231043,0.0010103963895900262,0.001010380421843399,0.001010133126920978,0.0010104202270407626,09000064847f59f8,FNS-2020-0015
82794,0.0007752876935685005,0.0007752626344600984,0.0007752333883629469,0.0007751999063896852,0.0007751980560517637,0.0007753171738394836,0.000775224523987247,0.0007752410771936492,0.000775241396322667,0.9930227941498241,09000064844a9c5a,FNS-2019-0001
63415,0.7940494352618841,0.0015626450270270016,0.09489342470692456,0.001562512331375488,0.00156252071743664,0.0015626036413343388,0.10011874773103814,0.0015626591971729168,0.0015627904675840337,0.001562660918222827,0900006484457bcf,FNS-2019-0001
46253,0.014286002651705354,0.014285796711475687,0.01428571441181459,0.014286955185015467,0.01428571454361406,0.014285714300277686,0.871413457152517,0.01429302188256479,0.014290971151600452,0.014286652009414877,0900006484458ddd,FNS-2019-0007
124010,0.0009009558814443664,0.0009009441476843635,0.0009009201058318082,0.0009009113079912765,0.0009009009431416875,0.0009009365425377943,0.0009009355776314504,0.9918915613169937,0.0009009895000544202,0.0009009446766891508,09000064849c45f3,FNS-2020-0038
35639,0.9895342748527054,0.0011629971081125064,0.0011628257662058617,0.0011628346394657405,0.0011628068255075394,0.0011628430272580166,0.0011628227379626495,0.001162832569750055,0.0011628913452708298,0.0011628711277615284,09000064843ac6d6,FNS-2019-0001
15318,0.7507527552990405,0.0006624136265762154,0.0006622829741916142,0.0006622811131198291,0.031028102609170254,0.0006624918403024014,0.2023299706168475,0.011914803455624477,0.000662461041070773,0.0006624374240565983,090000648439a324,FNS-2019-0001
31575,0.9896546165044108,0.0011496164152148569,0.0011494595463871751,0.0011494348682402511,0.0011494403437876887,0.0011494764105210477,0.0011494529122072624,0.001149479413166529,0.0011495194922187006,0.0011495040938457378,090000648439e52a,FNS-2019-0001
21439,0.9895340090841107,0.0011629763943411735,0.0011628257837417862,0.0011628005373847446,0.001163110605514344,0.0011628430290129355,0.0011628352589998713,0.0011628325748053222,0.0011628919613144645,0.0011628747707746409,09000064843a1e7c,FNS-2019-0001
44558,0.033333333520956104,0.6999965699662395,0.03333333845909263,0.03333371915551652,0.03333334383314278,0.03333333392608827,0.03333445188706052,0.033333334862426005,0.03333333350043338,0.03333524088904428,090000648445819d,FNS-2019-0001
29307,0.9898870271701796,0.0011238104781539032,0.0011236282368752091,0.0011236046689070875,0.0011236099012901677,0.0011236443396991586,0.0011236321414625989,0.0011236345819816225,0.0011237239951096807,0.0011236844863408912,09000064843a1049,FNS-2019-0001
43360,0.0009346755003411378,0.0009346501807446821,0.0009346002829301223,0.0009346101183953763,0.0009345800067274431,0.0009346242148238669,0.0009346132330454767,0.0009346716130908708,0.9915883326095707,0.0009346422403302789,09000064843dc83a,FNS-2019-0007
52646,0.0009346996506912993,0.000934657542837293,0.0009346002847141483,0.0009345817432659066,0.000934579518291338,0.0009346242153516896,0.000934618124112876,0.0009346717309422587,0.9915883201007112,0.0009346470890819776,09000064843e98c9,FNS-2019-0007
133548,0.0010205985161127924,0.0010206690859800845,0.0010204323027505839,0.0010204337171605897,0.0010204125728160238,0.0010205029548716821,0.001020461268477586,0.0010204640012054383,0.0010206109153871304,0.990815414665238,0900006484068039,FNS-2019-0001
138606,0.005883696971875724,0.10551920431016706,0.005883356534149124,0.5051092248982302,0.005883029133055945,0.005882752077521802,0.3481854147545829,0.005887197312407468,0.005882352942745263,0.005883771065264384,0900006483fb8272,FNS-2018-0037
47565,0.0005747995674876145,0.0005747686193363641,0.000574765627481882,0.0005747253984819874,0.0005747243402176426,0.0005747837853291217,0.0005747452181590443,0.000574750261966922,0.0005747594140832777,0.9948271777674562,09000064844128b4,FNS-2019-0001
19119,0.9896545986569072,0.001149629646979906,0.0011494595512794375,0.0011494348764809026,0.0011494403535309357,0.0011494764113319127,0.001149463221132304,0.0011494661955191233,0.00114952564510382,0.00114950544173453,09000064843a1a8a,FNS-2019-0001
11758,0.0008851001114871487,0.0008850418736570172,0.0008849643931678074,0.0008849708003420997,0.0008849763946927095,0.0008850577003185941,0.9920348018812822,0.0008850326817734786,0.0008850179957496766,0.0008850361675290631,09000064841d6b05,FNS-2019-0009
27457,0.9896546183970809,0.0011496218950105795,0.0011494595479689946,0.0011494348708787315,0.0011494410441927933,0.0011494764108013129,0.0011494561367304708,0.001149466194434261,0.0011495224353470336,0.0011495030675550434,09000064843a0096,FNS-2019-0001
93133,0.01666666729335706,0.016669054321773975,0.6559234375072271,0.01666666672366443,0.016666666733929837,0.01666701007204288,0.01666917241509541,0.016666666676460655,0.016666666667737355,0.2107379915887113,09000064847e862b,FNS-2020-0015
33093,0.9896545996162875,0.0011496306303203053,0.0011494595559917913,0.0011494348849687198,0.0011494403635224355,0.0011494764115738544,0.0011494564099874443,0.001149466196734534,0.0011495182690034,0.001149517661609898,09000064843a0b34,FNS-2019-0001
23936,0.9896541619844276,0.0011496138901546562,0.0011494595523540885,0.0011494348785891996,0.0011494403560051685,0.0011494764112152337,0.001149908203963837,0.001149479414950689,0.001149522649660478,0.0011495026586789312,09000064843a2512,FNS-2019-0001
77853,0.0008000331925933109,0.0008000238219193799,0.0008000763388922015,0.0008000953571211312,0.0008000175797612339,0.0008000501895644932,0.0008000914544212705,0.0008002510102280863,0.9927993049705708,0.000800056084928072,0900006484404935,FNS-2019-0007
73861,0.0009434917815392414,0.0009434660847144902,0.0009434174677009128,0.0009434215670758631,0.0009433968042599951,0.0009434418566857149,0.0009434289202984067,0.0009434902964129479,0.991508987333472,0.0009434578878403436,09000064843f8f45,FNS-2019-0007
89443,0.9873229170511134,0.0014086731445309354,0.0014087036249229292,0.0014084539193540391,0.001408477795467268,0.0014085550264053808,0.0014084962748066136,0.0014085279658366844,0.0014086344996373933,0.0014085606979253032,09000064846b8b13,FNS-2019-0001
6567,0.000980745733936236,0.0009806986936609736,0.0009804409685064412,0.000980493438933314,0.0009804260396194574,0.0009804865209352416,0.9911745117346578,0.0009806392344803548,0.0009808517671701688,0.000980705868100088,0900006484111468,FNS-2018-0037
126360,0.0010205886651669304,0.0010207389932018454,0.001020436527036915,0.0010204240760379242,0.0010204113754801278,0.0010205030213499312,0.0010208628130404095,0.0010204875279906749,0.001020601172632473,0.9908149458280627,090000648406144e,FNS-2019-0001
110678,0.0007577031129153282,0.993181454491935,0.0007575918337690715,0.0007575822543631972,0.0007575837582301043,0.0007576138315086793,0.0007575946182019562,0.0007576084080239302,0.0007576326148860731,0.0007576350761668646,09000064847c8d2d,FNS-2020-0015
28237,0.9896545903856329,0.0011496192420801994,0.001149461291089598,0.0011494348812673113,0.0011494403591630236,0.0011494764114408859,0.0011494700101968263,0.001149479415460266,0.0011495250180190014,0.0011495029856500236,090000648439f7de,FNS-2019-0001
40225,0.008333389106297598,0.008333333337352483,0.008337282782107528,0.008333333453106263,0.008336088493491576,0.008333333341297976,0.9249828841120004,0.008338395529088797,0.008337924372965906,0.008334035472291354,09000064843d1651,FNS-2019-0007
100997,0.0007576991783421773,0.993181459538,0.0007575918339865977,0.0007575822547642729,0.0007575837587029378,0.0007576138314932166,0.0007575947170567706,0.0007576084080577373,0.0007576313662459937,0.00075763511335022,09000064847c85a0,FNS-2020-0015
104579,0.0007576989718323567,0.9931814514840782,0.0007575918342257965,0.000757582255177468,0.0007575837591905053,0.000757613831522346,0.0007576007274283509,0.000757608408130114,0.0007576337981387085,0.0007576349302764115,09000064847c6e15,FNS-2020-0015
50406,0.000926020569527099,0.0009259950825514225,0.0009259463864410379,0.0009260719956689828,0.0009259333169629204,0.000925994013281384,0.0009259605375828689,0.0009260162984577548,0.9916660718760425,0.0009259899234839109,09000064843e39e0,FNS-2019-0007
138015,0.007145933334441571,0.007144438499515876,0.007143108143036873,0.007143726070138102,0.007142857885924693,0.007145403965505193,0.838126554122928,0.1047174802716025,0.007145718522807629,0.00714477918409964,0900006483fb5dc0,FNS-2018-0037
3637,0.0037037762595651456,0.0037039363730052613,0.04077419253192282,0.0037037080423105604,0.003703939904092203,0.0037039404160511373,0.8829107879544015,0.05038759237859668,0.0037040844956632295,0.003704041644391338,090000648410396c,FNS-2018-0037
103982,0.0007634851607776143,0.9931294068523242,0.0007633751025852191,0.0007633653755761549,0.0007633669026604358,0.0007634013502424456,0.0007633785986240832,0.0007633859028282838,0.000763415587951925,0.000763419166429436,09000064847c86c8,FNS-2020-0015
130049,0.0010205988138358001,0.043837049141192234,0.0010204326044839086,0.0010204317800999985,0.0010204126644016986,0.0010205111598979642,0.0010204823713357192,0.0010204651807610248,0.0010206097547552798,0.9479990065292364,0900006484062598,FNS-2019-0001
16319,0.9769861896318469,0.0010418473622451976,0.0010416950139052253,0.0010416777263003924,0.0010417661716947883,0.0010417966198318686,0.0010418942729618534,0.0010417284498083319,0.01467965150588715,0.0010417532455183132,090000648439d5b4,FNS-2019-0001
45966,0.001492669561379928,0.0014927764508985777,0.001492806485331657,0.0014928728908828244,0.17608914004442036,0.029230853827294637,0.5085816778462859,0.0014933798450714286,0.25921430043902327,0.019419522609411335,09000064843e10a8,FNS-2019-0007
118459,0.0007576972651533649,0.9931814482675629,0.0007575918352800187,0.0007575822570156735,0.0007575837613594093,0.0007576138316314743,0.0007575967822097183,0.0007576084084350832,0.0007576415001343741,0.0007576360912179044,09000064847ec826,FNS-2020-0015
59847,0.0009346779024605472,0.0009346509681683334,0.0009346015489932437,0.0009345817398101354,0.0009345795142334155,0.0009346242147924244,0.0009346176725713806,0.0009346716419667134,0.9915883504960555,0.0009346443009482007,09000064843eac39,FNS-2019-0007
40040,0.006250495659905244,0.006250005020396693,0.006250000015951066,0.0062500049139749035,0.0062500000326650524,0.006250421510362707,0.9437455880181248,0.0062509041369388525,0.006252155760863804,0.0062504249308168525,09000064843d2c11,FNS-2019-0007
121898,0.0007577558398374087,0.993181367182495,0.0007575918341112438,0.0007575822544752741,0.000757584068449313,0.0007576138323679345,0.0007576080331427511,0.0007576024707072459,0.0007576478282732247,0.0007576466561404981,09000064847f82d5,FNS-2020-0015
116653,0.9921732194997565,0.0008696264782276369,0.0008696993216986861,0.00086957141347463,0.0008695750606527057,0.0008696985846015669,0.0008695936973704326,0.0008696336521408694,0.000869638639049805,0.0008697436530271514,09000064847e3013,FNS-2020-0015
129413,0.0010311185467015078,0.001031225314769542,0.0010309528916397706,0.0010309440742327625,0.001030931107592207,0.0010310282259447016,0.0010310171009393272,0.0010310088550669798,0.001031121097247429,0.9907206527858659,0900006484061196,FNS-2019-0001
122897,0.0009009558814443664,0.0009009441476843635,0.0009009201058318082,0.0009009113079912765,0.0009009009431416875,0.0009009365425377943,0.0009009355776314504,0.9918915613169937,0.0009009895000544202,0.0009009446766891508,090000648499f810,FNS-2020-0038
33011,0.9897721377535438,0.0011366003864832829,0.0011363971290468816,0.0011363730225400067,0.0011363783776808687,0.0011364135973388255,0.0011363904224350797,0.0011364165340764574,0.0011364535820969396,0.001136439194757955,09000064843a2ac1,FNS-2019-0001
20652,0.9896546128252198,0.001149613524997686,0.0011494595588358557,0.0011494348898788704,0.001149440369318215,0.0011494764119274086,0.001149454277498311,0.0011494794168499906,0.001149527664001824,0.0011495010614719383,090000648439d620,FNS-2019-0001
123318,0.0009009558814443664,0.0009009441476843635,0.0009009201058318082,0.0009009113079912765,0.0009009009431416875,0.0009009365425377943,0.0009009355776314504,0.9918915613169937,0.0009009895000544202,0.0009009446766891508,09000064849c25ed,FNS-2020-0038
90405,0.004762389491350351,0.004762140473192851,0.14596415951048944,0.004761905291594513,0.08349840820301233,0.004762032277319156,0.7372023371563715,0.004762398375709733,0.004762033057576518,0.004762196163383578,09000064846df197,FNS-2019-0001
123026,0.0009009558814443664,0.0009009441476843635,0.0009009201058318082,0.0009009113079912765,0.0009009009431416875,0.0009009365425377943,0.0009009355776314504,0.9918915613169937,0.0009009895000544202,0.0009009446766891508,09000064849c0b6c,FNS-2020-0038
43744,0.0005747995674876145,0.0005747686193363641,0.000574765627481882,0.0005747253984819874,0.0005747243402176426,0.0005747837853291217,0.0005747452181590443,0.000574750261966922,0.0005747594140832777,0.9948271777674562,0900006484407752,FNS-2019-0001
29911,0.9896544754688572,0.0011496102420818376,0.0011494595488578247,0.0011494348725758017,0.001149535682904441,0.0011494764107608006,0.0011495141972006114,0.0011494661946139636,0.001149519332046545,0.0011495080501010564,090000648439e82c,FNS-2019-0001
119286,0.0007577088559566282,0.9931814496127115,0.0007575918312799322,0.0007575822499847613,0.0007575837530648552,0.000757613831320245,0.0007575948470505711,0.000757602469427214,0.000757635569402584,0.0007576369798015292,09000064847f51c5,FNS-2020-0015
141470,0.00769233412018493,0.007692750827734992,0.007692590231449801,0.007692705947550282,0.007692307748503851,0.007692393164312187,0.9307655426321382,0.007693498424889677,0.007693032815315782,0.007692844087920316,0900006483dc86f2,FNS-2018-0037
51628,0.0009346770708348717,0.0009346800710033387,0.0009346002864666958,0.0009345817463605387,0.0009345933172593133,0.0009346242154995249,0.0009346196921196035,0.0009346874510308954,0.9915882885194393,0.0009346476299858984,09000064843e6495,FNS-2019-0007
53450,0.0009434901632990022,0.0009434660595141714,0.0009434174713789269,0.0009433985775071101,0.0009433963106487835,0.00094344185710444,0.0009434290259528649,0.0009434902300718439,0.9915090117560363,0.0009434585484864493,09000064843ec19f,FNS-2019-0007
140327,0.01666666666682129,0.016666666666913167,0.016666666670893872,0.01666666667400682,0.01666666667531343,0.016666886494069045,0.8499929140316452,0.01667010825337138,0.01666965951265056,0.016667098354315013,09000064840ef8e8,FNS-2019-0009
56123,0.013452860415558255,0.0008774253967163494,0.0008772574668263665,0.0008771950729662246,0.0008771930509073956,0.0008773079335382726,0.030509306389871184,0.0008772774773023276,0.9498968827404469,0.0008772940558667173,09000064843e6d73,FNS-2019-0007
57859,0.0009346781747176091,0.0009346516792867252,0.0009346002803897098,0.0009345817360163909,0.0009346284836772722,0.0009346242145379017,0.0009346194607107232,0.0009346716856327863,0.9915883027377494,0.0009346415472814066,09000064843e8749,FNS-2019-0007
46394,0.005263233777991529,0.005263158397434679,0.0052634091648124885,0.005263752908426204,0.005264209916254816,0.005263240537205787,0.9526272217565449,0.005264266762513405,0.005264065037308271,0.005263441741507914,09000064844b775e,FNS-2019-0007
72121,0.0009346739513673792,0.0009346487624789675,0.0009346002807887542,0.0009345817365437436,0.0009345795103667907,0.000934624214794983,0.0009346115207813589,0.0009346863935734017,0.9915883525651092,0.0009346410641954812,09000064843e7646,FNS-2019-0007
57994,0.0005747995674876145,0.0005747686193363641,0.000574765627481882,0.0005747253984819874,0.0005747243402176426,0.0005747837853291217,0.0005747452181590443,0.000574750261966922,0.0005747594140832777,0.9948271777674562,090000648444d7b0,FNS-2019-0001
62049,0.0008000331925933109,0.0008000238219193799,0.0008000763388922015,0.0008000953571211312,0.0008000175797612339,0.0008000501895644932,0.0008000914544212705,0.0008002510102280863,0.9927993049705708,0.000800056084928072,09000064843ea1ae,FNS-2019-0007
51884,0.0009434971318603144,0.0009434740636542186,0.0009434174639798472,0.0009433985646572618,0.0009433962954876767,0.0009434418562608552,0.000943428920019585,0.0009434903093848689,0.9915089933321894,0.0009434620625058981,09000064843e6b39,FNS-2019-0007
85802,0.05842185571891168,0.0007300741972130848,0.000730040107553211,0.0007299628415102124,0.0007299403365260822,0.0007300958182241581,0.0007300277720554787,0.0007299881397512828,0.0007300614342783664,0.9357379536339764,09000064844f364a,FNS-2019-0001
122712,0.0009009558814443664,0.0009009441476843635,0.0009009201058318082,0.0009009113079912765,0.0009009009431416875,0.0009009365425377943,0.0009009355776314504,0.9918915613169937,0.0009009895000544202,0.0009009446766891508,090000648499ccea,FNS-2020-0038
125737,0.03015732138656331,0.0003425791460019482,0.00034250549759065076,0.00034250059891171355,0.0003424950155383606,0.025988348801952783,0.9414566168735149,0.0003425532563304406,0.00034253614260648863,0.0003425432809894757,0900006483f9eb27,FNS-2018-0037
127998,0.0010002028224409168,0.001000259932878995,0.0010000231797254247,0.0010000661495846558,0.0010000030769486811,0.001000091010451992,0.0010000777149338238,0.0010000536116990977,0.0010002011561990713,0.9909990213451374,09000064840617ad,FNS-2019-0001
52235,0.0009346687109021763,0.0009346497027773995,0.0009346002828222457,0.0009345817400811514,0.0009345795145408408,0.0009346242150189385,0.0009346124150128042,0.0009346862539679796,0.9915883552209755,0.0009346419439009371,09000064843e7e53,FNS-2019-0007
66228,0.0005747995674876145,0.0005747686193363641,0.000574765627481882,0.0005747253984819874,0.0005747243402176426,0.0005747837853291217,0.0005747452181590443,0.000574750261966922,0.0005747594140832777,0.9948271777674562,090000648445e7e3,FNS-2019-0001
18637,0.989654624147221,0.001149609811654588,0.0011494595510357153,0.001149434876374233,0.0011494403533805586,0.0011494764109945407,0.001149452696590355,0.0011494794144935425,0.0011495210890266306,0.0011495016492287819,090000648439cbee,FNS-2019-0001
138432,0.002439079800574544,0.0024399218009996037,0.0024392529684691714,0.002439311572167532,0.0024390244378176607,0.002439753444221062,0.9780439717063145,0.002439723047199908,0.002439750198232266,0.0024402110240037233,0900006483fb93a4,FNS-2018-0037
109747,0.0007577022548647883,0.9931814584647676,0.000757591832962778,0.0007575822529674008,0.0007575840666556777,0.0007576138314091347,0.0007575963712598699,0.0007576024698657434,0.0007576343592119365,0.0007576340960349769,09000064847c8f7e,FNS-2020-0015
140447,0.0052631595437809585,0.0052632296823861635,0.005263445989706333,0.005263357296847533,0.005264086880095194,0.005263220290143041,0.9526292644367851,0.005263563301329176,0.005263446608234985,0.0052632259706916614,09000064840f85af,FNS-2019-0009
87490,0.0004484919543702741,0.0004484796643496017,0.000448447911913437,0.00044844370812877467,0.0004484316016535365,0.00044853128507934187,0.00044848067460604335,0.000448487317526422,0.0004484923463285743,0.995963713536044,09000064847bc6f8,FNS-2020-0015
25681,0.9895343231524651,0.0011629790412191628,0.0011628257774546815,0.0011628005264730128,0.0011628061351222903,0.001162843028288759,0.0011628187540514362,0.0011628461040937023,0.0011628824565104372,0.0011628750243213163,09000064843a2bf8,FNS-2019-0001
67628,0.0009347058869566403,0.0009346579377653365,0.0009346002845290438,0.0009345817427243123,0.000934579517634793,0.0009346242156207743,0.0009346115213477198,0.000934687538136831,0.9915883063278526,0.0009346450274319007,09000064843e5c07,FNS-2019-0007
44242,0.0009346767211626259,0.0009346494846716686,0.0009346002787990708,0.000934581733255323,0.0009347382860530613,0.0009346242143553115,0.0009346125565787525,0.0009346716705940766,0.9915882010946633,0.0009346439598667445,09000064843e2b4f,FNS-2019-0007
112074,0.0007577048063695656,0.9931814419707657,0.0007575918335629495,0.0007575822539932538,0.0007575840678665748,0.0007576138315052145,0.0007575948998112733,0.0007576024700608093,0.0007576460551137606,0.0007576378109511034,09000064847d6026,FNS-2020-0015
82699,0.0007752876935685005,0.0007752626344600984,0.0007752333883629469,0.0007751999063896852,0.0007751980560517637,0.0007753171738394836,0.000775224523987247,0.0007752410771936492,0.000775241396322667,0.9930227941498241,09000064844a9ad2,FNS-2019-0001
63085,0.00094348619724158,0.0009434632450064168,0.0009434174752112235,0.0009433985841625094,0.0009433963185010707,0.0009434418575418648,0.0009434289208600771,0.0009434901660349881,0.9915090202300028,0.0009434570054375136,09000064843e3d90,FNS-2019-0007
69347,0.0009260436226125006,0.0009259967393220166,0.0009259463841640973,0.0009259281864101747,0.0009259414353205653,0.0009259698710912661,0.0009259581032145319,0.0009260180041169221,0.9916662104180903,0.0009259872356575502,0900006484400d80,FNS-2019-0007
25782,0.9896546357065804,0.0011496107437716937,0.0011494595454610585,0.001149434866689555,0.0011494410392348495,0.0011494764103554098,0.001149455939578246,0.001149466193591948,0.0011495191880567168,0.0011495003666800925,090000648439bb07,FNS-2019-0001
19821,0.9898869824903164,0.0011238665430566715,0.0011236282437014982,0.0011236046794172348,0.0011236099137957075,0.001123644341750524,0.0011236396716914523,0.0011236472122418666,0.0011237028706918882,0.001123674033336722,09000064843a0567,FNS-2019-0001
90624,0.003572548270059529,0.0035730310941429976,0.5688899728959637,0.003571755655929638,0.0035730050840155274,0.19585962810743554,0.21024274358024178,0.003572479427609515,0.003571693733365403,0.0035731421512362736,09000064846dd334,FNS-2019-0001
21261,0.9899993906389398,0.0011113606167460553,0.0011111539813453393,0.0011111200686826767,0.0011111251843422317,0.001111159619481133,0.0011111617364408315,0.0011111493179334958,0.0011111978902091989,0.0011111809458791621,090000648439e7cc,FNS-2019-0001
100840,0.0007577033149696145,0.9931814581226482,0.0007575918329138746,0.0007575822528761099,0.000757583756475528,0.0007576138314146219,0.0007575956115263667,0.0007576024698578266,0.0007576340034396029,0.0007576348038782512,09000064847c81d1,FNS-2020-0015
50164,0.0009435028013262698,0.0009434664935933978,0.0009434174715753469,0.0009433985775966297,0.0009433963107349844,0.0009434418574476625,0.000943428920816394,0.000943507157283959,0.9915089593886209,0.0009434810210044537,0900006484417f04,FNS-2019-0007
112179,0.0004484919543702741,0.0004484796643496017,0.000448447911913437,0.00044844370812877467,0.0004484316016535365,0.00044853128507934187,0.00044848067460604335,0.000448487317526422,0.0004484923463285743,0.995963713536044,09000064847d5ff5,FNS-2020-0015
3179,0.0043487590372053506,0.13053755651003393,0.004348271207198004,0.004347983310140463,0.004350026918839376,0.004348261454347484,0.6862626482744552,0.00434782612730137,0.004347826667437915,0.15276084049304098,0900006484225fae,FNS-2019-0001
139053,0.0030303238970315663,0.0030305771153431625,0.0030304406187931757,0.003030816584011656,0.0030303032373209973,0.003030418147097457,0.972725750732208,0.0030305347927542378,0.003030446127721514,0.0030303887477180955,0900006483fbaa74,FNS-2018-0037
