id,docket_id,topic,likeliness
0900006484366b9a,USDA-2020-0009,topic_5,0.987670861207786
0900006484366bac,USDA-2020-0009,topic_5,0.987670861207786
0900006484366bb4,USDA-2020-0009,topic_5,0.987670861207786
0900006484366bbf,USDA-2020-0009,topic_5,0.987670861207786
0900006484366bcc,USDA-2020-0009,topic_5,0.987670861207786
0900006484366c0e,USDA-2020-0009,topic_5,0.987670861207786
0900006484366c2a,USDA-2020-0009,topic_5,0.987670861207786
0900006484366cbc,USDA-2020-0009,topic_5,0.987670861207786
0900006484366cc6,USDA-2020-0009,topic_5,0.987670861207786
0900006484366ccf,USDA-2020-0009,topic_5,0.987670861207786
0900006484366cd9,USDA-2020-0009,topic_5,0.987670861207786
0900006484366ce8,USDA-2020-0009,topic_5,0.987670861207786
0900006484366ced,USDA-2020-0009,topic_5,0.987670861207786
0900006484366cf5,USDA-2020-0009,topic_5,0.987670861207786
0900006484366cfa,USDA-2020-0009,topic_5,0.987670861207786
0900006484366d1d,USDA-2020-0009,topic_5,0.987670861207786
0900006484366d2d,USDA-2020-0009,topic_5,0.987670861207786
0900006484366d2f,USDA-2020-0009,topic_5,0.987670861207786
0900006484366d5b,USDA-2020-0009,topic_5,0.987670861207786
0900006484366de8,USDA-2020-0009,topic_5,0.987670861207786
0900006484366e74,USDA-2020-0009,topic_5,0.987670861207786
0900006484366e88,USDA-2020-0009,topic_5,0.987670861207786
0900006484366e9f,USDA-2020-0009,topic_5,0.987670861207786
0900006484366ea3,USDA-2020-0009,topic_5,0.987670861207786
0900006484366eb1,USDA-2020-0009,topic_5,0.987670861207786
0900006484366eb8,USDA-2020-0009,topic_5,0.987670861207786
0900006484366eef,USDA-2020-0009,topic_5,0.987670861207786
0900006484366efa,USDA-2020-0009,topic_5,0.987670861207786
0900006484366f01,USDA-2020-0009,topic_5,0.987670861207786
0900006484366f63,USDA-2020-0009,topic_5,0.987670861207786
0900006484366f7e,USDA-2020-0009,topic_5,0.987670861207786
0900006484366fa9,USDA-2020-0009,topic_5,0.987670861207786
090000648436704c,USDA-2020-0009,topic_5,0.987670861207786
090000648436707f,USDA-2020-0009,topic_5,0.987670861207786
0900006484367090,USDA-2020-0009,topic_5,0.987670861207786
09000064843670c0,USDA-2020-0009,topic_5,0.987670861207786
09000064843670cc,USDA-2020-0009,topic_5,0.987670861207786
09000064843670ce,USDA-2020-0009,topic_5,0.987670861207786
09000064843670d5,USDA-2020-0009,topic_5,0.987670861207786
09000064843670f0,USDA-2020-0009,topic_5,0.987670861207786
09000064843670f1,USDA-2020-0009,topic_5,0.987670861207786
09000064843670f7,USDA-2020-0009,topic_5,0.987670861207786
09000064843672f4,USDA-2020-0009,topic_5,0.987670861207786
090000648436736f,USDA-2020-0009,topic_5,0.987670861207786
090000648436738b,USDA-2020-0009,topic_5,0.987670861207786
090000648436739a,USDA-2020-0009,topic_5,0.987670861207786
090000648436739f,USDA-2020-0009,topic_5,0.987670861207786
09000064843673b1,USDA-2020-0009,topic_5,0.987670861207786
09000064843673cb,USDA-2020-0009,topic_5,0.987670861207786
09000064843673cf,USDA-2020-0009,topic_5,0.987670861207786
09000064843673db,USDA-2020-0009,topic_5,0.987670861207786
0900006484367585,USDA-2020-0009,topic_5,0.987670861207786
09000064843675bc,USDA-2020-0009,topic_5,0.987670861207786
09000064843675be,USDA-2020-0009,topic_5,0.987670861207786
09000064843675c6,USDA-2020-0009,topic_5,0.987670861207786
09000064843675cb,USDA-2020-0009,topic_5,0.987670861207786
09000064843676d9,USDA-2020-0009,topic_5,0.987670861207786
09000064843676db,USDA-2020-0009,topic_5,0.987670861207786
09000064843676dd,USDA-2020-0009,topic_5,0.987670861207786
09000064843676f0,USDA-2020-0009,topic_5,0.987670861207786
09000064843676fe,USDA-2020-0009,topic_5,0.987670861207786
0900006484367700,USDA-2020-0009,topic_5,0.987670861207786
0900006484367713,USDA-2020-0009,topic_5,0.987670861207786
090000648436771b,USDA-2020-0009,topic_5,0.987670861207786
0900006484367bae,USDA-2020-0009,topic_5,0.987670861207786
0900006484367bb4,USDA-2020-0009,topic_5,0.987670861207786
0900006484367bcc,USDA-2020-0009,topic_5,0.987670861207786
0900006484367bd4,USDA-2020-0009,topic_5,0.987670861207786
0900006484367c17,USDA-2020-0009,topic_5,0.9879996365473563
0900006484367c4a,USDA-2020-0009,topic_5,0.987670861207786
0900006484367c4d,USDA-2020-0009,topic_5,0.987670861207786
0900006484367c55,USDA-2020-0009,topic_5,0.987670861207786
0900006484367c66,USDA-2020-0009,topic_5,0.987670861207786
0900006484367c82,USDA-2020-0009,topic_5,0.987670861207786
0900006484367cc8,USDA-2020-0009,topic_5,0.987670861207786
0900006484367cce,USDA-2020-0009,topic_5,0.987670861207786
0900006484367cfa,USDA-2020-0009,topic_5,0.987670861207786
0900006484367cff,USDA-2020-0009,topic_5,0.987670861207786
0900006484367d2d,USDA-2020-0009,topic_5,0.987670861207786
0900006484367d51,USDA-2020-0009,topic_5,0.987670861207786
0900006484367d53,USDA-2020-0009,topic_5,0.987670861207786
0900006484367d78,USDA-2020-0009,topic_5,0.987670861207786
0900006484367d90,USDA-2020-0009,topic_5,0.987670861207786
0900006484367dc5,USDA-2020-0009,topic_5,0.987670861207786
0900006484367dc7,USDA-2020-0009,topic_5,0.987670861207786
0900006484367873,USDA-2020-0009,topic_5,0.987670861207786
090000648436789c,USDA-2020-0009,topic_5,0.987670861207786
09000064843678af,USDA-2020-0009,topic_5,0.987670861207786
09000064843678b9,USDA-2020-0009,topic_5,0.987670861207786
09000064843678c1,USDA-2020-0009,topic_5,0.987670861207786
09000064843678c7,USDA-2020-0009,topic_5,0.987670861207786
09000064843678cb,USDA-2020-0009,topic_5,0.987670861207786
09000064843678d0,USDA-2020-0009,topic_5,0.987670861207786
0900006484367918,USDA-2020-0009,topic_5,0.987670861207786
0900006484367a0a,USDA-2020-0009,topic_5,0.987670861207786
0900006484367a2c,USDA-2020-0009,topic_5,0.987670861207786
0900006484367a37,USDA-2020-0009,topic_5,0.987670861207786
0900006484367a54,USDA-2020-0009,topic_5,0.987670861207786
0900006484367aaa,USDA-2020-0009,topic_5,0.987670861207786
0900006484367ac4,USDA-2020-0009,topic_5,0.987670861207786
0900006484367b04,USDA-2020-0009,topic_5,0.987670861207786
0900006484367b7c,USDA-2020-0009,topic_5,0.987670861207786
0900006484367b7f,USDA-2020-0009,topic_5,0.987670861207786
0900006484367b83,USDA-2020-0009,topic_5,0.987670861207786
09000064843682da,USDA-2020-0009,topic_5,0.987670861207786
09000064843682db,USDA-2020-0009,topic_5,0.987670861207786
09000064843682dc,USDA-2020-0009,topic_5,0.987670861207786
09000064843682e3,USDA-2020-0009,topic_5,0.987670861207786
09000064843682e6,USDA-2020-0009,topic_5,0.987670861207786
09000064843682e9,USDA-2020-0009,topic_5,0.987670861207786
0900006484368323,USDA-2020-0009,topic_5,0.987670861207786
0900006484368326,USDA-2020-0009,topic_5,0.987670861207786
090000648436832a,USDA-2020-0009,topic_5,0.987670861207786
0900006484368388,USDA-2020-0009,topic_5,0.987670861207786
090000648436838a,USDA-2020-0009,topic_5,0.987670861207786
090000648436838c,USDA-2020-0009,topic_5,0.987670861207786
090000648436838e,USDA-2020-0009,topic_5,0.987670861207786
0900006484368391,USDA-2020-0009,topic_5,0.987670861207786
09000064843683a4,USDA-2020-0009,topic_5,0.987670861207786
09000064843683c8,USDA-2020-0009,topic_5,0.987670861207786
09000064843683cb,USDA-2020-0009,topic_5,0.987670861207786
09000064843683d3,USDA-2020-0009,topic_5,0.987670861207786
09000064843683d7,USDA-2020-0009,topic_5,0.987670861207786
09000064843683eb,USDA-2020-0009,topic_5,0.987670861207786
09000064843683ec,USDA-2020-0009,topic_5,0.987670861207786
09000064843683f2,USDA-2020-0009,topic_5,0.987670861207786
090000648436842a,USDA-2020-0009,topic_5,0.987670861207786
0900006484368044,USDA-2020-0009,topic_5,0.987670861207786
0900006484368049,USDA-2020-0009,topic_5,0.987670861207786
090000648436804a,USDA-2020-0009,topic_5,0.987670861207786
09000064843680aa,USDA-2020-0009,topic_5,0.987670861207786
09000064843680af,USDA-2020-0009,topic_5,0.987670861207786
09000064843680cc,USDA-2020-0009,topic_5,0.987670861207786
09000064843680e6,USDA-2020-0009,topic_5,0.987670861207786
09000064843680fa,USDA-2020-0009,topic_5,0.987670861207786
09000064843680fd,USDA-2020-0009,topic_5,0.987670861207786
0900006484368103,USDA-2020-0009,topic_5,0.987670861207786
090000648436812e,USDA-2020-0009,topic_5,0.987670861207786
090000648436814a,USDA-2020-0009,topic_5,0.987670861207786
09000064843681e0,USDA-2020-0009,topic_5,0.987670861207786
09000064843681ec,USDA-2020-0009,topic_5,0.987670861207786
09000064843681ee,USDA-2020-0009,topic_5,0.987670861207786
09000064843681f6,USDA-2020-0009,topic_5,0.987670861207786
09000064843681fe,USDA-2020-0009,topic_5,0.987670861207786
0900006484368207,USDA-2020-0009,topic_5,0.987670861207786
090000648436820f,USDA-2020-0009,topic_5,0.987670861207786
0900006484368217,USDA-2020-0009,topic_5,0.987670861207786
090000648436821b,USDA-2020-0009,topic_5,0.987670861207786
0900006484368262,USDA-2020-0009,topic_5,0.987670861207786
09000064843682a5,USDA-2020-0009,topic_5,0.987670861207786
090000648436774f,USDA-2020-0009,topic_5,0.987670861207786
090000648436777e,USDA-2020-0009,topic_5,0.987670861207786
0900006484367789,USDA-2020-0009,topic_5,0.987670861207786
09000064843677c6,USDA-2020-0009,topic_5,0.987670861207786
0900006484367871,USDA-2020-0009,topic_5,0.987670861207786
090000648436787c,USDA-2020-0009,topic_5,0.987670861207786
09000064843678aa,USDA-2020-0009,topic_5,0.987670861207786
09000064843678b3,USDA-2020-0009,topic_5,0.987670861207786
09000064843678bb,USDA-2020-0009,topic_5,0.987670861207786
09000064843678c4,USDA-2020-0009,topic_5,0.987670861207786
09000064843678ca,USDA-2020-0009,topic_5,0.987670861207786
09000064843678ce,USDA-2020-0009,topic_5,0.987670861207786
0900006484367915,USDA-2020-0009,topic_5,0.987670861207786
090000648436795f,USDA-2020-0009,topic_5,0.987670861207786
0900006484367961,USDA-2020-0009,topic_5,0.987670861207786
090000648436797a,USDA-2020-0009,topic_5,0.987670861207786
09000064843679d0,USDA-2020-0009,topic_5,0.987670861207786
09000064843679ed,USDA-2020-0009,topic_5,0.987670861207786
09000064843679fa,USDA-2020-0009,topic_5,0.987670861207786
09000064843679fb,USDA-2020-0009,topic_5,0.987670861207786
0900006484367a00,USDA-2020-0009,topic_5,0.987670861207786
0900006484367a06,USDA-2020-0009,topic_5,0.987670861207786
0900006484367a07,USDA-2020-0009,topic_5,0.987670861207786
0900006484367a08,USDA-2020-0009,topic_5,0.987670861207786
0900006484367e09,USDA-2020-0009,topic_5,0.987670861207786
0900006484367e19,USDA-2020-0009,topic_5,0.987670861207786
0900006484367e1c,USDA-2020-0009,topic_5,0.987670861207786
0900006484367e27,USDA-2020-0009,topic_5,0.987670861207786
0900006484367e34,USDA-2020-0009,topic_5,0.987670861207786
0900006484367e36,USDA-2020-0009,topic_5,0.987670861207786
0900006484367e42,USDA-2020-0009,topic_5,0.987670861207786
0900006484367ec0,USDA-2020-0009,topic_5,0.987670861207786
0900006484367ed8,USDA-2020-0009,topic_5,0.987670861207786
0900006484367ee5,USDA-2020-0009,topic_5,0.9450582640658316
0900006484367eec,USDA-2020-0009,topic_5,0.987670861207786
0900006484367eed,USDA-2020-0009,topic_5,0.987670861207786
0900006484367f40,USDA-2020-0009,topic_5,0.987670861207786
0900006484367f72,USDA-2020-0009,topic_5,0.987670861207786
0900006484367f88,USDA-2020-0009,topic_5,0.987670861207786
0900006484367fd7,USDA-2020-0009,topic_5,0.987670861207786
0900006484367fd8,USDA-2020-0009,topic_5,0.987670861207786
0900006484367fe1,USDA-2020-0009,topic_5,0.987670861207786
0900006484367fe3,USDA-2020-0009,topic_5,0.987670861207786
0900006484367ff2,USDA-2020-0009,topic_5,0.987670861207786
090000648436801c,USDA-2020-0009,topic_5,0.987670861207786
0900006484368025,USDA-2020-0009,topic_5,0.987670861207786
0900006484368037,USDA-2020-0009,topic_5,0.987670861207786
090000648436803c,USDA-2020-0009,topic_5,0.987670861207786
0900006484368458,USDA-2020-0009,topic_5,0.987670861207786
0900006484368469,USDA-2020-0009,topic_5,0.987670861207786
09000064843684f0,USDA-2020-0009,topic_5,0.987670861207786
0900006484368500,USDA-2020-0009,topic_5,0.987670861207786
0900006484368507,USDA-2020-0009,topic_5,0.987670861207786
090000648436850b,USDA-2020-0009,topic_5,0.987670861207786
09000064843685bf,USDA-2020-0009,topic_5,0.987670861207786
09000064843685d0,USDA-2020-0009,topic_5,0.987670861207786
09000064843685d8,USDA-2020-0009,topic_5,0.987670861207786
09000064843685dd,USDA-2020-0009,topic_5,0.987670861207786
09000064843685e1,USDA-2020-0009,topic_5,0.987670861207786
09000064843685e7,USDA-2020-0009,topic_5,0.987670861207786
0900006484368602,USDA-2020-0009,topic_5,0.987670861207786
0900006484368610,USDA-2020-0009,topic_5,0.987670861207786
0900006484368615,USDA-2020-0009,topic_5,0.987670861207786
090000648436862e,USDA-2020-0009,topic_5,0.987670861207786
0900006484368653,USDA-2020-0009,topic_5,0.987670861207786
0900006484368656,USDA-2020-0009,topic_5,0.987670861207786
090000648436aed5,USDA-2020-0009,topic_5,0.9879982966914848
090000648436f6e1,USDA-2020-0009,topic_5,0.9558936127344361
0900006484314ac7,USDA-2020-0009,topic_5,0.987670861207786
0900006484314acc,USDA-2020-0009,topic_5,0.987670861207786
0900006484314ada,USDA-2020-0009,topic_5,0.987670861207786
0900006484314af8,USDA-2020-0009,topic_5,0.987670861207786
0900006484314b00,USDA-2020-0009,topic_5,0.987670861207786
0900006484314ba6,USDA-2020-0009,topic_5,0.987670861207786
0900006484314bb8,USDA-2020-0009,topic_5,0.987670861207786
0900006484315541,USDA-2020-0009,topic_5,0.987670861207786
0900006484315543,USDA-2020-0009,topic_5,0.987670861207786
0900006484315544,USDA-2020-0009,topic_5,0.987670861207786
090000648431554d,USDA-2020-0009,topic_5,0.987670861207786
090000648431554f,USDA-2020-0009,topic_5,0.987670861207786
09000064843155a0,USDA-2020-0009,topic_5,0.987670861207786
09000064843152a7,USDA-2020-0009,topic_5,0.987670861207786
09000064843152ee,USDA-2020-0009,topic_5,0.987670861207786
0900006484315351,USDA-2020-0009,topic_5,0.987670861207786
0900006484315361,USDA-2020-0009,topic_5,0.987670861207786
0900006484315366,USDA-2020-0009,topic_5,0.987670861207786
0900006484315372,USDA-2020-0009,topic_5,0.987670861207786
0900006484315378,USDA-2020-0009,topic_5,0.987670861207786
0900006484315379,USDA-2020-0009,topic_5,0.987670861207786
090000648431537d,USDA-2020-0009,topic_5,0.987670861207786
0900006484315382,USDA-2020-0009,topic_5,0.987670861207786
0900006484315385,USDA-2020-0009,topic_5,0.987670861207786
0900006484315388,USDA-2020-0009,topic_5,0.987670861207786
0900006484315392,USDA-2020-0009,topic_5,0.987670861207786
0900006484315394,USDA-2020-0009,topic_5,0.987670861207786
090000648431539b,USDA-2020-0009,topic_5,0.987670861207786
09000064843153ac,USDA-2020-0009,topic_5,0.987670861207786
09000064843153ae,USDA-2020-0009,topic_5,0.987670861207786
09000064843154c7,USDA-2020-0009,topic_5,0.987670861207786
09000064843154dd,USDA-2020-0009,topic_5,0.987670861207786
090000648431551a,USDA-2020-0009,topic_5,0.987670861207786
090000648431551c,USDA-2020-0009,topic_5,0.987670861207786
0900006484315527,USDA-2020-0009,topic_5,0.987670861207786
090000648431552c,USDA-2020-0009,topic_5,0.987670861207786
0900006484315538,USDA-2020-0009,topic_5,0.987670861207786
090000648431553a,USDA-2020-0009,topic_5,0.987670861207786
09000064843159a7,USDA-2020-0009,topic_5,0.987670861207786
09000064843159ad,USDA-2020-0009,topic_5,0.987670861207786
09000064843159b5,USDA-2020-0009,topic_5,0.987670861207786
09000064843156ee,USDA-2020-0009,topic_5,0.987670861207786
09000064843156fc,USDA-2020-0009,topic_5,0.987670861207786
090000648431570d,USDA-2020-0009,topic_5,0.987670861207786
0900006484315728,USDA-2020-0009,topic_5,0.987670861207786
090000648431572d,USDA-2020-0009,topic_5,0.987670861207786
0900006484315732,USDA-2020-0009,topic_5,0.987670861207786
0900006484315763,USDA-2020-0009,topic_5,0.987670861207786
090000648431576b,USDA-2020-0009,topic_5,0.987670861207786
0900006484315772,USDA-2020-0009,topic_5,0.987670861207786
0900006484315792,USDA-2020-0009,topic_5,0.987670861207786
090000648431579a,USDA-2020-0009,topic_5,0.987670861207786
09000064843157a5,USDA-2020-0009,topic_5,0.987670861207786
09000064843157a7,USDA-2020-0009,topic_5,0.987670861207786
09000064843157af,USDA-2020-0009,topic_5,0.987670861207786
09000064843157b1,USDA-2020-0009,topic_5,0.987670861207786
09000064843157c0,USDA-2020-0009,topic_5,0.987670861207786
09000064843157d1,USDA-2020-0009,topic_5,0.987670861207786
09000064843157d3,USDA-2020-0009,topic_5,0.987670861207786
0900006484315809,USDA-2020-0009,topic_5,0.987670861207786
090000648431580d,USDA-2020-0009,topic_5,0.987670861207786
090000648431581a,USDA-2020-0009,topic_5,0.987670861207786
090000648431581d,USDA-2020-0009,topic_5,0.987670861207786
090000648431581e,USDA-2020-0009,topic_5,0.987670861207786
0900006484315833,USDA-2020-0009,topic_5,0.987670861207786
090000648431583f,USDA-2020-0009,topic_5,0.987670861207786
09000064843686b8,USDA-2020-0009,topic_5,0.987670861207786
09000064843686b9,USDA-2020-0009,topic_5,0.987670861207786
09000064843686d3,USDA-2020-0009,topic_5,0.987670861207786
0900006484368708,USDA-2020-0009,topic_5,0.987670861207786
090000648436870e,USDA-2020-0009,topic_5,0.987670861207786
090000648431587b,USDA-2020-0009,topic_5,0.987670861207786
0900006484315888,USDA-2020-0009,topic_5,0.987670861207786
090000648431588b,USDA-2020-0009,topic_5,0.987670861207786
09000064843158a4,USDA-2020-0009,topic_5,0.987670861207786
09000064843158b8,USDA-2020-0009,topic_5,0.987670861207786
09000064843158c4,USDA-2020-0009,topic_5,0.987670861207786
090000648431590e,USDA-2020-0009,topic_5,0.987670861207786
0900006484315922,USDA-2020-0009,topic_5,0.987670861207786
0900006484315929,USDA-2020-0009,topic_5,0.987670861207786
0900006484315933,USDA-2020-0009,topic_5,0.987670861207786
0900006484315939,USDA-2020-0009,topic_5,0.987670861207786
0900006484315942,USDA-2020-0009,topic_5,0.987670861207786
0900006484315956,USDA-2020-0009,topic_5,0.987670861207786
090000648431595d,USDA-2020-0009,topic_5,0.987670861207786
090000648431595e,USDA-2020-0009,topic_5,0.987670861207786
090000648431597f,USDA-2020-0009,topic_5,0.987670861207786
0900006484315981,USDA-2020-0009,topic_5,0.987670861207786
0900006484315985,USDA-2020-0009,topic_5,0.987670861207786
0900006484315987,USDA-2020-0009,topic_5,0.987670861207786
090000648431598b,USDA-2020-0009,topic_5,0.987670861207786
090000648431599f,USDA-2020-0009,topic_5,0.987670861207786
09000064843159a1,USDA-2020-0009,topic_5,0.987670861207786
090000648436ce0f,USDA-2020-0009,topic_5,0.987670861207786
090000648436d4ac,USDA-2020-0009,topic_5,0.987670861207786
090000648436d4bd,USDA-2020-0009,topic_5,0.987670861207786
0900006484315d7c,USDA-2020-0009,topic_5,0.987670861207786
0900006484316211,USDA-2020-0009,topic_5,0.987670861207786
0900006484316b86,USDA-2020-0009,topic_5,0.987670861207786
0900006484316cb6,USDA-2020-0009,topic_5,0.987670861207786
0900006484316cb8,USDA-2020-0009,topic_5,0.987670861207786
0900006484316ea7,USDA-2020-0009,topic_5,0.987670861207786
0900006484316eac,USDA-2020-0009,topic_5,0.987670861207786
0900006484316eb3,USDA-2020-0009,topic_5,0.987670861207786
09000064843171e4,USDA-2020-0009,topic_5,0.987670861207786
090000648433795e,USDA-2020-0009,topic_5,0.9879976709751227
0900006484337a8e,USDA-2020-0009,topic_5,0.9879976709751227
0900006484337ccf,USDA-2020-0009,topic_5,0.987997670974144
0900006484337cf2,USDA-2020-0009,topic_5,0.9884588472372976
0900006484338e2e,USDA-2020-0009,topic_5,0.8969070013528531
09000064843159b9,USDA-2020-0009,topic_5,0.987670861207786
09000064843159e6,USDA-2020-0009,topic_5,0.987670861207786
09000064843159ef,USDA-2020-0009,topic_5,0.987670861207786
09000064843159fc,USDA-2020-0009,topic_5,0.987670861207786
09000064843159fe,USDA-2020-0009,topic_5,0.987670861207786
0900006484315a00,USDA-2020-0009,topic_5,0.987670861207786
0900006484315a0b,USDA-2020-0009,topic_5,0.987670861207786
0900006484315a0e,USDA-2020-0009,topic_5,0.987670861207786
0900006484315a39,USDA-2020-0009,topic_5,0.987670861207786
0900006484315a74,USDA-2020-0009,topic_5,0.987670861207786
0900006484315aaf,USDA-2020-0009,topic_5,0.987670861207786
0900006484315ac2,USDA-2020-0009,topic_5,0.987670861207786
0900006484315ac5,USDA-2020-0009,topic_5,0.987670861207786
0900006484315ad8,USDA-2020-0009,topic_5,0.987670861207786
0900006484315adf,USDA-2020-0009,topic_5,0.987670861207786
0900006484315b68,USDA-2020-0009,topic_5,0.987670861207786
0900006484315b69,USDA-2020-0009,topic_5,0.987670861207786
0900006484315bb9,USDA-2020-0009,topic_5,0.987670861207786
0900006484315bc5,USDA-2020-0009,topic_5,0.987670861207786
0900006484315bc9,USDA-2020-0009,topic_5,0.987670861207786
0900006484315bd4,USDA-2020-0009,topic_5,0.987670861207786
0900006484315bda,USDA-2020-0009,topic_5,0.987670861207786
090000648436e593,USDA-2020-0009,topic_5,0.987670861207786
090000648436e59c,USDA-2020-0009,topic_5,0.987670861207786
090000648436e64e,USDA-2020-0009,topic_5,0.987670861207786
090000648436e659,USDA-2020-0009,topic_5,0.987670861207786
0900006484314bd8,USDA-2020-0009,topic_5,0.987670861207786
0900006484314bda,USDA-2020-0009,topic_5,0.987670861207786
0900006484314bdc,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c1a,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c25,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c3a,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c3d,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c41,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c42,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c50,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c5e,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c62,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c63,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c74,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c8b,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c8f,USDA-2020-0009,topic_5,0.987670861207786
0900006484314c97,USDA-2020-0009,topic_5,0.987670861207786
0900006484314cd7,USDA-2020-0009,topic_5,0.987670861207786
0900006484314cdd,USDA-2020-0009,topic_5,0.987670861207786
0900006484314cde,USDA-2020-0009,topic_5,0.987670861207786
0900006484314ce2,USDA-2020-0009,topic_5,0.987670861207786
090000648436e8f9,USDA-2020-0009,topic_5,0.987670861207786
090000648436e901,USDA-2020-0009,topic_5,0.987670861207786
090000648436e923,USDA-2020-0009,topic_5,0.8892283114240275
0900006484314f24,USDA-2020-0009,topic_5,0.987670861207786
0900006484314f2f,USDA-2020-0009,topic_5,0.987670861207786
0900006484314f46,USDA-2020-0009,topic_5,0.987670861207786
0900006484314f4c,USDA-2020-0009,topic_5,0.987670861207786
0900006484314f54,USDA-2020-0009,topic_5,0.987670861207786
0900006484314f56,USDA-2020-0009,topic_5,0.987670861207786
0900006484314f7c,USDA-2020-0009,topic_5,0.987670861207786
0900006484314f8c,USDA-2020-0009,topic_5,0.987670861207786
0900006484314f8e,USDA-2020-0009,topic_5,0.987670861207786
0900006484314fd1,USDA-2020-0009,topic_5,0.987670861207786
0900006484314fd6,USDA-2020-0009,topic_5,0.987670861207786
0900006484314fd8,USDA-2020-0009,topic_5,0.987670861207786
0900006484314fda,USDA-2020-0009,topic_5,0.987670861207786
0900006484314fdf,USDA-2020-0009,topic_5,0.987670861207786
0900006484314ff0,USDA-2020-0009,topic_5,0.987670861207786
0900006484315002,USDA-2020-0009,topic_5,0.987670861207786
0900006484315027,USDA-2020-0009,topic_5,0.987670861207786
090000648431504f,USDA-2020-0009,topic_5,0.987670861207786
0900006484315057,USDA-2020-0009,topic_5,0.987670861207786
0900006484315068,USDA-2020-0009,topic_5,0.987670861207786
090000648436ec78,USDA-2020-0009,topic_5,0.987670861207786
090000648436ec7b,USDA-2020-0009,topic_5,0.987670861207786
090000648431506c,USDA-2020-0009,topic_5,0.987670861207786
0900006484315087,USDA-2020-0009,topic_5,0.987670861207786
0900006484315095,USDA-2020-0009,topic_5,0.987670861207786
090000648431509d,USDA-2020-0009,topic_5,0.987670861207786
09000064843150a0,USDA-2020-0009,topic_5,0.987670861207786
09000064843150a2,USDA-2020-0009,topic_5,0.987670861207786
09000064843150c0,USDA-2020-0009,topic_5,0.987670861207786
09000064843150c2,USDA-2020-0009,topic_5,0.987670861207786
09000064843150c3,USDA-2020-0009,topic_5,0.987670861207786
09000064843150e6,USDA-2020-0009,topic_5,0.987670861207786
09000064843150f9,USDA-2020-0009,topic_5,0.987670861207786
0900006484315110,USDA-2020-0009,topic_5,0.987670861207786
090000648431513e,USDA-2020-0009,topic_5,0.987670861207786
090000648431516f,USDA-2020-0009,topic_5,0.987670861207786
0900006484315171,USDA-2020-0009,topic_5,0.987670861207786
0900006484315178,USDA-2020-0009,topic_5,0.987670861207786
0900006484315179,USDA-2020-0009,topic_5,0.987670861207786
090000648431518a,USDA-2020-0009,topic_5,0.987670861207786
09000064843151ae,USDA-2020-0009,topic_5,0.987670861207786
09000064843151f7,USDA-2020-0009,topic_5,0.987670861207786
09000064843151fd,USDA-2020-0009,topic_5,0.987670861207786
0900006484315201,USDA-2020-0009,topic_5,0.987670861207786
0900006484315215,USDA-2020-0009,topic_5,0.987670861207786
090000648431529c,USDA-2020-0009,topic_5,0.987670861207786
09000064843152a5,USDA-2020-0009,topic_5,0.987670861207786
090000648436efb2,USDA-2020-0009,topic_5,0.987670861207786
0900006484368718,USDA-2020-0009,topic_5,0.987670861207786
0900006484368732,USDA-2020-0009,topic_5,0.987670861207786
0900006484368733,USDA-2020-0009,topic_5,0.987670861207786
0900006484368746,USDA-2020-0009,topic_5,0.987670861207786
090000648436874b,USDA-2020-0009,topic_5,0.987670861207786
0900006484368763,USDA-2020-0009,topic_5,0.987670861207786
0900006484368768,USDA-2020-0009,topic_5,0.987670861207786
090000648436876f,USDA-2020-0009,topic_5,0.987670861207786
0900006484368774,USDA-2020-0009,topic_5,0.987670861207786
09000064843687a0,USDA-2020-0009,topic_5,0.987670861207786
09000064843687a2,USDA-2020-0009,topic_5,0.987670861207786
09000064843687d4,USDA-2020-0009,topic_5,0.987670861207786
09000064843687e7,USDA-2020-0009,topic_5,0.987670861207786
09000064843687f4,USDA-2020-0009,topic_5,0.987670861207786
09000064843687ff,USDA-2020-0009,topic_5,0.987670861207786
090000648436880b,USDA-2020-0009,topic_5,0.987670861207786
090000648436880e,USDA-2020-0009,topic_5,0.987670861207786
0900006484368812,USDA-2020-0009,topic_5,0.987670861207786
090000648436885a,USDA-2020-0009,topic_5,0.987670861207786
090000648436888d,USDA-2020-0009,topic_5,0.987670861207786
090000648436f51b,USDA-2020-0009,topic_5,0.987670861207786
09000064843155cb,USDA-2020-0009,topic_5,0.987670861207786
09000064843155d3,USDA-2020-0009,topic_5,0.987670861207786
09000064843155d7,USDA-2020-0009,topic_5,0.987670861207786
09000064843155e4,USDA-2020-0009,topic_5,0.987670861207786
09000064843155ee,USDA-2020-0009,topic_5,0.987670861207786
09000064843155ef,USDA-2020-0009,topic_5,0.987670861207786
